time,place,magnitude,latitude,longitude,province
2005-10-21 00:25:58.600,"12 km NE of Özdere, Turkey",3.1,38.09,27.23,İzmir
2005-10-21 00:24:09.000,"7 km SW of Seferihisar, Turkey",3.4,38.147,26.776,
2005-10-21 00:17:29.000,"19 km WSW of Seferihisar, Turkey",3.7,38.113,26.638,
2005-10-21 00:03:00.000,"13 km SW of Seferihisar, Turkey",3.4,38.098,26.754,
2005-10-20 23:40:07.300,"8 km ENE of Seferihisar, Turkey",3.2,38.23,26.93,İzmir
2005-10-20 23:22:31.400,"12 km SSW of Seferihisar, Turkey",3.0,38.09,26.79,
2005-10-20 23:16:49.000,"19 km WSW of Seferihisar, Turkey",4.0,38.155,26.624,İzmir
2005-10-20 23:08:16.700,"21 km WSW of Seferihisar, Turkey",3.1,38.14,26.61,
2005-10-20 23:04:07.000,"9 km SSW of Seferihisar, Turkey",3.5,38.117,26.801,
2005-10-20 22:52:50.000,"10 km W of Seferihisar, Turkey",3.5,38.209,26.722,İzmir
2005-10-20 22:46:43.000,"2 km W of Seferihisar, Turkey",3.8,38.196,26.807,İzmir
2005-10-20 22:33:59.000,"13 km SW of Seferihisar, Turkey",3.7,38.095,26.751,
2005-10-20 22:27:18.000,"24 km SE of Alaçat?, Turkey",4.0,38.104,26.547,
2005-10-20 22:15:53.000,"20 km SE of Alaçat?, Turkey",4.0,38.18,26.568,İzmir
2005-10-20 22:13:18.100,"2 km W of Seferihisar, Turkey",3.9,38.2,26.81,İzmir
2005-10-20 22:02:07.290,"5 km SW of Urla, Turkey",3.8,38.281,26.723,İzmir
2005-10-20 21:44:01.000,"16 km W of Seferihisar, Turkey",4.4,38.19,26.65,
2005-10-20 21:40:04.090,"9 km WSW of Seferihisar, Turkey",5.9,38.152,26.751,
2005-10-20 18:44:32.100,"15 km SW of Plomári, Greece",2.9,38.86,26.27,
2005-10-20 17:22:12.000,"15 km SW of Urla, Turkey",3.8,38.213,26.654,İzmir
2005-10-20 17:19:58.800,"21 km SSE of Alaçat?, Turkey",3.2,38.1,26.45,
2005-10-20 15:55:14.000,"14 km SW of Seferihisar, Turkey",3.5,38.122,26.706,
2005-10-20 13:04:57.000,"24 km WSW of Seferihisar, Turkey",3.4,38.089,26.596,
2005-10-20 12:15:28.700,"11 km SE of Alaçat?, Turkey",3.0,38.2,26.45,İzmir
2005-10-20 10:58:26.000,"19 km WSW of Seferihisar, Turkey",3.4,38.15,26.629,
2005-10-20 09:10:52.000,"11 km SSW of Seferihisar, Turkey",3.7,38.107,26.766,
2005-10-20 07:49:27.100,"24 km SE of Alaçat?, Turkey",3.2,38.12,26.56,İzmir
2005-10-20 06:52:35.670,"71 km WNW of Pólis, Cyprus",3.2,35.315,31.719,
2005-10-20 05:45:47.000,"16 km SW of Seferihisar, Turkey",3.5,38.103,26.694,
2005-10-20 01:08:20.000,"20 km W of Seferihisar, Turkey",3.6,38.169,26.609,İzmir
2005-10-19 22:38:57.000,"8 km W of Ku?adas?, Turkey",4.2,37.846,27.159,
2005-10-19 21:31:24.300,"21 km NE of Karpathos, Greece",3.7,35.66,27.35,
2005-10-19 19:02:30.000,"10 km SW of Seferihisar, Turkey",3.8,38.143,26.741,
2005-10-19 16:57:31.600,"23 km SE of Alaçat?, Turkey",3.8,38.14,26.57,
2005-10-19 16:25:22.000,"13 km WSW of Seferihisar, Turkey",3.4,38.165,26.694,
2005-10-19 15:24:44.000,"23 km SE of Alaçat?, Turkey",4.0,38.125,26.56,İzmir
2005-10-19 13:33:55.000,"10 km WSW of Seferihisar, Turkey",3.8,38.167,26.726,
2005-10-19 10:22:33.000,"13 km WSW of Seferihisar, Turkey",3.8,38.16,26.691,
2005-10-19 10:11:31.000,"15 km WSW of Seferihisar, Turkey",4.2,38.152,26.676,
2005-10-19 05:51:23.000,"15 km WSW of Seferihisar, Turkey",3.5,38.122,26.684,
2005-10-19 04:29:44.000,"8 km WSW of Seferihisar, Turkey",3.4,38.16,26.754,
2005-10-19 04:04:48.000,"7 km WSW of Seferihisar, Turkey",3.5,38.167,26.762,
2005-10-18 23:04:48.000,"9 km WSW of Seferihisar, Turkey",3.2,38.166,26.739,
2005-10-18 22:49:27.000,"15 km WSW of Seferihisar, Turkey",4.0,38.155,26.674,
2005-10-18 21:16:55.000,"22 km WSW of Seferihisar, Turkey",3.3,38.15,26.595,İzmir
2005-10-18 19:41:47.800,"22 km SSE of Alaçat?, Turkey",3.3,38.09,26.46,
2005-10-18 18:19:03.900,"15 km SE of Seferihisar, Turkey",3.1,38.09,26.96,İzmir
2005-10-18 18:05:00.000,"7 km W of Seferihisar, Turkey",3.3,38.199,26.75,
2005-10-18 18:01:12.000,"6 km SSW of Seferihisar, Turkey",3.4,38.145,26.807,
2005-10-18 16:00:47.000,"20 km SE of Alaçat?, Turkey",4.4,38.162,26.547,İzmir
2005-10-18 15:51:48.000,"5 km SSW of Seferihisar, Turkey",3.5,38.155,26.809,
2005-10-18 11:15:00.000,"10 km SW of Seferihisar, Turkey",3.5,38.134,26.755,
2005-10-18 08:03:05.000,"21 km SW of Seferihisar, Turkey",3.7,38.071,26.649,
2005-10-18 07:17:04.000,"21 km E of Keban, Turkey",4.5,38.781,38.985,Elazığ
2005-10-18 06:44:32.000,"10 km S of Seferihisar, Turkey",3.2,38.107,26.818,
2005-10-18 05:30:22.000,"8 km SSE of Seferihisar, Turkey",3.6,38.126,26.863,İzmir
2005-10-18 05:04:51.000,"15 km SW of Seferihisar, Turkey",3.7,38.111,26.695,
2005-10-18 04:59:57.000,"7 km WSW of Seferihisar, Turkey",3.1,38.182,26.751,
2005-10-18 04:47:05.000,"18 km WSW of Seferihisar, Turkey",3.1,38.164,26.635,
2005-10-18 04:39:49.000,"16 km WSW of Seferihisar, Turkey",3.1,38.154,26.653,
2005-10-18 04:10:16.000,"13 km SW of Seferihisar, Turkey",3.5,38.125,26.709,
2005-10-18 04:05:28.900,"10 km W of Torbal?, Turkey",2.9,38.14,27.24,İzmir
2005-10-18 04:03:03.000,"20 km WSW of Seferihisar, Turkey",3.0,38.113,26.632,
2005-10-18 03:28:01.000,"14 km WSW of Seferihisar, Turkey",3.1,38.16,26.686,
2005-10-18 03:17:35.000,"15 km WSW of Seferihisar, Turkey",3.2,38.151,26.676,
2005-10-18 03:03:27.000,"19 km WSW of Seferihisar, Turkey",3.2,38.108,26.653,
2005-10-18 02:58:08.900,"12 km SSW of Menderes, Turkey",2.9,38.15,27.07,İzmir
2005-10-18 02:13:51.000,"18 km WSW of Seferihisar, Turkey",3.2,38.139,26.647,
2005-10-18 01:51:09.000,"12 km WSW of Seferihisar, Turkey",3.2,38.175,26.703,
2005-10-18 01:47:57.000,"12 km WSW of Seferihisar, Turkey",3.8,38.136,26.718,
2005-10-18 01:32:57.000,"11 km SW of Seferihisar, Turkey",3.0,38.121,26.749,
2005-10-18 01:30:33.000,"19 km NW of Agios Kirykos, Greece",2.9,37.72,26.12,
2005-10-18 01:08:50.000,"22 km SE of Alaçat?, Turkey",3.5,38.145,26.564,İzmir
2005-10-18 01:08:15.000,"13 km SW of Urla, Turkey",2.9,38.226,26.667,İzmir
2005-10-18 01:05:34.000,"22 km WSW of Seferihisar, Turkey",3.6,38.122,26.605,İzmir
2005-10-18 00:42:45.000,"18 km WSW of Seferihisar, Turkey",3.2,38.144,26.633,
2005-10-18 00:19:37.300,"13 km SSW of Menderes, Turkey",3.1,38.14,27.08,İzmir
2005-10-18 00:13:22.000,"11 km W of Seferihisar, Turkey",2.9,38.193,26.709,
2005-10-17 23:44:49.000,"16 km WSW of Seferihisar, Turkey",3.1,38.139,26.664,
2005-10-17 23:27:46.000,"15 km SSW of Seferihisar, Turkey",3.3,38.072,26.756,
2005-10-17 23:13:15.000,"21 km W of Seferihisar, Turkey",4.0,38.169,26.6,İzmir
2005-10-17 23:03:24.900,"8 km NW of Belevi, Turkey",3.3,38.07,27.39,İzmir
2005-10-17 21:56:00.000,"15 km SW of Seferihisar, Turkey",3.3,38.115,26.694,
2005-10-17 21:16:22.000,"20 km WSW of Seferihisar, Turkey",3.9,38.127,26.623,
2005-10-17 20:56:21.000,"13 km SSW of Seferihisar, Turkey",3.2,38.092,26.759,
2005-10-17 20:41:17.000,"10 km SW of Seferihisar, Turkey",3.3,38.136,26.75,
2005-10-17 20:35:02.000,"14 km SW of Seferihisar, Turkey",3.4,38.102,26.732,
2005-10-17 20:29:04.100,"6 km WNW of Seferihisar, Turkey",2.9,38.224,26.773,İzmir
2005-10-17 20:19:20.000,"15 km WSW of Seferihisar, Turkey",3.4,38.121,26.687,
2005-10-17 20:08:12.000,"10 km W of Seferihisar, Turkey",3.4,38.203,26.721,
2005-10-17 19:32:11.000,"10 km SW of Seferihisar, Turkey",3.3,38.13,26.763,
2005-10-17 19:28:11.000,"23 km WSW of Seferihisar, Turkey",3.3,38.099,26.602,
2005-10-17 19:22:56.000,"11 km SSW of Seferihisar, Turkey",3.3,38.107,26.765,
2005-10-17 19:19:46.000,"12 km SW of Seferihisar, Turkey",3.3,38.131,26.718,
2005-10-17 18:32:44.900,"17 km SSE of Alaçat?, Turkey",3.0,38.13,26.42,
2005-10-17 18:19:46.000,"11 km S of Seferihisar, Turkey",3.1,38.093,26.817,
2005-10-17 17:42:25.000,"16 km SSW of Seferihisar, Turkey",3.2,38.067,26.757,
2005-10-17 17:35:44.000,"20 km W of Seferihisar, Turkey",3.6,38.167,26.604,İzmir
2005-10-17 17:26:53.000,"21 km W of Seferihisar, Turkey",3.4,38.168,26.601,İzmir
2005-10-17 16:57:48.000,"20 km SSW of Seferihisar, Turkey",3.5,38.035,26.729,
2005-10-17 16:27:51.000,"19 km W of Seferihisar, Turkey",3.8,38.182,26.614,İzmir
2005-10-17 15:55:25.000,"20 km WSW of Seferihisar, Turkey",3.5,38.144,26.618,İzmir
2005-10-17 15:16:24.000,"13 km WSW of Seferihisar, Turkey",3.4,38.137,26.708,
2005-10-17 15:12:31.000,"21 km SE of Alaçat?, Turkey",3.5,38.154,26.559,İzmir
2005-10-17 14:53:20.000,"21 km SW of Seferihisar, Turkey",4.0,38.07,26.653,
2005-10-17 13:22:49.000,"18 km WSW of Seferihisar, Turkey",4.4,38.163,26.627,İzmir
2005-10-17 13:16:42.000,"16 km SW of Urla, Turkey",4.0,38.208,26.65,İzmir
2005-10-17 12:43:29.000,"15 km W of Seferihisar, Turkey",4.4,38.173,26.663,
2005-10-17 12:34:01.400,"6 km WSW of ?zmir, Turkey",3.5,38.4,27.06,İzmir
2005-10-17 12:32:02.300,"23 km SSE of Alaçat?, Turkey",3.4,38.09,26.49,
2005-10-17 12:22:32.000,"12 km WSW of Seferihisar, Turkey",3.8,38.139,26.714,
2005-10-17 12:09:53.500,"22 km SE of Alaçat?, Turkey",3.6,38.14,26.56,İzmir
2005-10-17 12:05:36.900,"11 km W of Özdere, Turkey",3.3,38.03,27.0,
2005-10-17 12:02:21.000,"6 km W of Seferihisar, Turkey",3.4,38.195,26.76,
2005-10-17 11:52:21.100,"6 km ESE of Seferihisar, Turkey",4.1,38.17,26.91,İzmir
2005-10-17 11:48:46.000,"15 km WSW of Urla, Turkey",3.7,38.257,26.605,İzmir
2005-10-17 11:20:26.100,"17 km W of Seferihisar, Turkey",3.9,38.18,26.64,
2005-10-17 11:17:43.000,"16 km WSW of Seferihisar, Turkey",4.1,38.162,26.651,
2005-10-17 11:06:55.000,"15 km W of Urla, Turkey",3.3,38.33,26.588,İzmir
2005-10-17 10:57:27.000,"18 km NE of Çe?me, Turkey",3.9,38.444,26.449,
2005-10-17 10:07:54.000,"12 km SW of Seferihisar, Turkey",4.1,38.119,26.73,
2005-10-17 09:58:40.780,"14 km N of Néon Karlovásion, Greece",4.2,37.922,26.735,
2005-10-17 09:55:30.000,"20 km WSW of Seferihisar, Turkey",5.2,38.143,26.615,İzmir
2005-10-17 09:46:53.900,"14 km SE of Alaçat?, Turkey",5.8,38.2,26.5,İzmir
2005-10-17 08:50:02.000,"19 km ESE of Alaçat?, Turkey",3.5,38.194,26.563,İzmir
2005-10-17 08:34:43.000,"22 km SE of Alaçat?, Turkey",4.7,38.126,26.546,İzmir
2005-10-17 08:28:52.000,"19 km W of Seferihisar, Turkey",4.0,38.18,26.622,İzmir
2005-10-17 08:07:28.000,"21 km SE of Alaçat?, Turkey",3.9,38.153,26.562,İzmir
2005-10-17 07:54:40.000,"15 km W of Özdere, Turkey",3.1,38.034,26.954,
2005-10-17 07:49:50.000,"20 km WSW of Seferihisar, Turkey",3.4,38.15,26.611,İzmir
2005-10-17 07:33:04.000,"6 km WSW of Seferihisar, Turkey",3.4,38.167,26.776,İzmir
2005-10-17 07:14:56.000,"4 km SSW of Seferihisar, Turkey",3.2,38.163,26.814,
2005-10-17 07:05:47.000,"21 km WSW of Seferihisar, Turkey",4.3,38.132,26.604,İzmir
2005-10-17 06:16:05.000,"17 km WSW of Seferihisar, Turkey",4.2,38.14,26.658,
2005-10-17 05:59:22.000,"16 km SW of Urla, Turkey",4.1,38.218,26.623,İzmir
2005-10-17 05:45:16.000,"20 km SE of Alaçat?, Turkey",5.5,38.131,26.505,
2005-10-17 04:31:26.000,"18 km W of Seferihisar, Turkey",3.9,38.189,26.632,İzmir
2005-10-17 00:44:10.000,"3 km SSE of Urla, Turkey",3.0,38.292,26.775,İzmir
2005-10-16 03:20:23.200,"7 km SSW of Alaçat?, Turkey",3.1,38.22,26.33,
2005-10-15 08:38:54.000,"27 km NW of Marmaris, Turkey",3.3,37.011,28.036,
2005-10-14 21:47:59.100,"53 km NNW of Fry, Greece",3.4,35.85,26.67,
2005-10-14 08:36:27.100,"27 km NE of Datça, Turkey",3.6,36.93,27.87,
2005-10-14 06:04:24.900,"29 km S of Karpathos, Greece",3.2,35.24,27.22,
2005-10-13 15:33:05.000,"2 km WSW of ?zmir, Turkey",3.4,38.406,27.11,İzmir
2005-10-12 04:04:34.200,"7 km WNW of Mandráki, Greece",3.2,36.63,27.05,
2005-10-11 14:46:32.700,"30 km NNE of Karpathos, Greece",3.3,35.78,27.28,
2005-10-11 05:44:27.800,"24 km ENE of Karpathos, Greece",4.9,35.58,27.47,
2005-10-10 15:26:59.960,"67 km WNW of Pólis, Cyprus",3.5,35.216,31.723,
2005-10-09 23:02:14.650,"36 km WNW of Míthymna, Greece",3.4,39.512,25.796,
2005-10-09 21:25:06.820,"15 km ENE of Astypálaia, Greece",3.8,36.587,26.506,
2005-10-09 20:38:02.500,"17 km SE of Fry, Greece",3.3,35.31,27.07,
2005-10-08 15:36:11.400,"18 km NNW of Saruhanl?, Turkey",3.5,38.88,27.47,Manisa
2005-10-08 10:33:29.000,"12 km WSW of Gölmarmara, Turkey",3.7,38.67,27.78,Manisa
2005-10-06 23:00:07.000,"55 km E of Karpathos, Greece",3.6,35.5,27.83,
2005-10-06 12:23:05.300,"2 km NNW of Néon Karlovásion, Greece",3.5,37.81,26.7,
2005-10-06 09:52:14.800,"10 km SE of Koçarl?, Turkey",3.4,37.69,27.79,Aydın
2005-10-06 00:42:32.300,"9 km SSE of Fry, Greece",3.5,35.34,26.96,
2005-10-04 05:23:44.000,"10 km S of Gökçebey, Turkey",3.6,41.209,32.148,Zonguldak
2005-10-04 03:20:56.000,"10 km SSW of Gökçebey, Turkey",3.9,41.22,32.105,Zonguldak
2005-10-02 09:40:50.800,"16 km SSE of S?nd?rg?, Turkey",3.8,39.12,28.28,Balıkesir
2005-09-30 21:50:26.900,"26 km N of Gökçeada, Turkey",3.1,40.44,25.89,
2005-09-30 21:06:21.800,"20 km W of Kéfalos, Greece",3.4,36.78,26.73,
2005-09-30 11:15:18.200,"24 km SSE of Fry, Greece",3.4,35.23,27.06,
2005-09-29 21:50:30.560,"8 km NNW of Áchna, Cyprus",3.7,35.126,33.744,
2005-09-28 04:26:17.800,"26 km SSE of Karpathos, Greece",3.2,35.29,27.33,
2005-09-28 01:47:06.700,"17 km SSE of Fry, Greece",4.1,35.28,27.02,
2005-09-27 15:18:22.900,"13 km NNE of Sitia, Greece",3.3,35.32,26.15,
2005-09-27 09:54:30.000,"12 km ESE of Kardámaina, Greece",3.0,36.73,27.27,
2005-09-26 17:17:32.700,"18 km NE of Psará, Greece",3.1,38.65,25.72,
2005-09-25 16:31:47.100,"7 km W of Alexandroupoli, Greece",3.3,40.86,25.79,
2005-09-25 16:25:38.380,"34 km SSW of Eresós, Greece",3.5,38.874,25.824,
2005-09-25 14:01:12.200,"62 km NNE of Eloúnda, Greece",3.4,35.81,25.88,
2005-09-25 03:50:00.900,"24 km SE of Fry, Greece",3.2,35.25,27.1,
2005-09-25 00:43:37.200,"37 km NNE of Eloúnda, Greece",3.4,35.57,25.9,
2005-09-24 23:50:35.200,"35 km NNE of Eloúnda, Greece",3.5,35.55,25.89,
2005-09-24 06:12:06.000,"4 km SW of Ula, Turkey",3.4,37.076,28.378,Muğla
2005-09-24 06:01:46.000,"3 km SSE of Ula, Turkey",3.2,37.075,28.425,Muğla
2005-09-24 01:37:17.000,"20 km NW of Do?an?ar, Turkey",4.0,40.36,37.385,Tokat
2005-09-24 01:12:29.900,"22 km NE of Palekastro, Greece",2.8,35.34,26.43,
2005-09-23 01:01:06.000,"11 km S of Bo?azkent, Turkey",3.5,36.752,31.143,
2005-09-22 23:41:10.000,"49 km SSE of Fry, Greece",3.4,35.03,27.19,
2005-09-22 22:55:21.000,"10 km NW of Agía Marína, Greece",3.2,37.21,26.76,
2005-09-19 01:01:26.000,"31 km ENE of Psará, Greece",3.3,38.67,25.88,
2005-09-19 00:42:10.000,"Dodecanese Islands, Greece",2.9,37.89,26.82,
2005-09-18 09:54:13.000,"28 km ESE of Güvercinlik, Turkey",3.6,37.05,27.88,Muğla
2005-09-18 01:36:42.000,"18 km N of Datça, Turkey",3.2,36.9,27.7,
2005-09-17 20:27:44.000,"44 km NNW of Fry, Greece",3.0,35.76,26.67,
2005-09-14 14:13:23.200,"24 km W of Émponas, Greece",3.2,36.25,27.58,
2005-09-13 15:54:20.000,"46 km SSW of Gazipa?a, Turkey",3.3,35.86,32.198,
2005-09-11 23:30:47.300,"10 km SW of Ayval?k, Turkey",3.4,39.24,26.62,
2005-09-10 00:51:36.000,"30 km N of Kulu, Turkey",3.7,39.372,33.121,Ankara
2005-09-10 00:49:09.200,"40 km ESE of Palekastro, Greece",3.4,35.01,26.64,
2005-09-09 23:23:31.500,"29 km SSE of Fry, Greece",3.4,35.17,27.05,
2005-09-07 02:50:32.000,"15 km NNW of Didim, Turkey",3.1,37.51,27.18,
2005-09-05 18:28:44.500,"26 km NNE of Eloúnda, Greece",3.2,35.47,25.87,
2005-09-04 05:08:59.070,"11 km SW of Orta, Turkey",4.0,40.566,33.004,Çankırı
2005-09-03 22:38:35.200,"26 km NW of Fry, Greece",3.3,35.58,26.71,
2005-09-03 11:37:03.790,"112 km WNW of Pólis, Cyprus",3.0,35.257,31.226,
2005-09-02 20:02:09.300,"50 km NNW of Karpathos, Greece",3.2,35.94,27.06,
2005-09-01 19:24:56.400,"4 km ESE of Néon Karlovásion, Greece",3.6,37.77,26.75,
2005-09-01 18:17:10.140,"26 km SW of Sedarak, Azerbaijan",4.2,39.558,44.65,
2005-09-01 05:47:07.000,"26 km E of Ula, Turkey",3.2,37.133,28.717,Muğla
2005-08-31 12:28:52.200,"18 km ESE of Kos, Greece",3.2,36.86,27.49,
2005-08-30 17:48:50.370,"59 km SW of Okurcalar, Turkey",3.5,36.233,31.288,
2005-08-30 17:39:46.430,"20 km E of K?rka?aç, Turkey",4.2,39.141,27.9,Manisa
2005-08-30 03:30:17.000,"13 km ENE of Astypálaia, Greece",3.0,36.62,26.48,
2005-08-29 22:33:48.000,"15 km SW of Niksar, Turkey",4.1,40.509,36.807,Tokat
2005-08-28 19:18:09.100,"17 km NE of Astypálaia, Greece",3.1,36.66,26.49,
2005-08-26 13:54:48.100,"29 km E of Karpathos, Greece",3.3,35.47,27.54,
2005-08-26 11:59:47.600,"25 km E of Karpathos, Greece",3.0,35.55,27.49,
2005-08-26 07:55:26.800,"26 km ENE of Samothráki, Greece",3.2,40.53,25.83,
2005-08-26 07:55:03.500,"60 km SSE of Emporeío, Greece",2.9,35.87,25.75,
2005-08-25 13:09:10.000,"17 km S of Turgut, Turkey",3.5,37.222,28.0,Muğla
2005-08-24 16:54:09.600,"33 km NE of Karpathos, Greece",3.1,35.73,27.46,
2005-08-24 07:13:43.000,"26 km W of Bozcaada, Turkey",3.8,39.86,25.76,
2005-08-22 23:13:28.700,"29 km WSW of Lárdos, Greece",3.0,35.96,27.73,
2005-08-21 20:49:19.400,"12 km NE of Fry, Greece",3.4,35.49,27.02,
2005-08-20 11:53:17.000,"18 km WNW of Oinoússes, Greece",3.5,38.599,26.041,
2005-08-20 10:08:44.880,"7 km NE of Akköy, Turkey",4.0,38.007,29.13,Denizli
2005-08-20 09:05:41.000,Western Turkey,3.9,37.868,28.99,Denizli
2005-08-19 23:11:31.300,"14 km W of Fry, Greece",3.0,35.42,26.76,
2005-08-19 08:14:21.400,"8 km NE of Band?rma, Turkey",3.5,40.4,28.06,
2005-08-19 01:08:49.400,"15 km ESE of Kos, Greece",4.0,36.82,27.44,
2005-08-17 18:26:44.480,"38 km WSW of Sharur City, Azerbaijan",4.0,39.39,44.589,
2005-08-17 16:15:38.140,"79 km WNW of Pégeia, Cyprus",3.3,35.036,31.536,
2005-08-15 20:51:22.000,"22 km SSW of Alaçat?, Turkey",3.6,38.084,26.314,
2005-08-14 22:55:01.700,"14 km NNW of Datça, Turkey",3.0,36.85,27.61,
2005-08-14 21:35:15.650,"72 km SE of Tekirova, Turkey",3.7,36.123,31.191,
2005-08-14 21:30:54.590,"17 km NE of Manavgat, Turkey",3.2,36.892,31.595,Antalya
2005-08-14 00:09:13.500,"22 km N of Sitia, Greece",3.1,35.41,26.14,
2005-08-13 19:21:03.700,"15 km NW of Dalyan, Turkey",3.4,36.93,28.52,Muğla
2005-08-13 06:56:16.300,"21 km S of Mandráki, Greece",3.3,36.42,27.14,
2005-08-12 14:49:57.300,"10 km ENE of Astypálaia, Greece",3.6,36.57,26.47,
2005-08-11 20:34:41.200,"20 km SSE of Kos, Greece",3.3,36.73,27.39,
2005-08-10 21:04:57.700,"16 km W of Kéfalos, Greece",3.1,36.74,26.77,
2005-08-10 17:17:42.100,"25 km NNE of Sitia, Greece",4.1,35.43,26.19,
2005-08-10 09:34:21.500,"28 km SSW of Thymianá, Greece",3.1,38.08,26.01,
2005-08-10 08:58:22.060,"21 km SE of Karl?ova, Turkey",4.5,39.152,41.172,Bingöl
2005-08-09 22:20:58.180,"49 km SE of Do?ubayaz?t, Turkey",3.2,39.212,44.472,
2005-08-09 19:48:22.000,"13 km SW of Orta, Turkey",3.9,40.546,32.989,Ankara
2005-08-09 09:11:11.400,"28 km ESE of Güvercinlik, Turkey",3.4,37.06,27.89,Muğla
2005-08-09 01:28:07.870,"6 km SSE of Orta, Turkey",4.4,40.572,33.14,Çankırı
2005-08-08 12:06:00.500,"44 km NNE of Karpathos, Greece",3.1,35.88,27.39,
2005-08-08 06:49:48.200,"52 km SE of Fry, Greece",4.1,35.03,27.25,
2005-08-08 02:05:47.600,"13 km ENE of Demirci, Turkey",3.7,39.1,28.8,Kütahya
2005-08-08 00:04:44.600,"16 km SSW of ?çmeler, Turkey",3.1,36.67,28.13,Muğla
2005-08-06 16:40:07.700,"10 km SSW of Plomári, Greece",3.6,38.88,26.34,
2005-08-06 16:22:27.100,"126 km SE of Beykonak, Turkey",4.0,35.382,31.089,
2005-08-06 09:09:29.910,"28 km SW of Karakeçili, Turkey",4.1,39.388,33.177,Ankara
2005-08-06 05:31:12.000,"51 km S of Mandráki, Greece",3.2,36.15,27.14,
2005-08-05 16:34:51.900,"16 km NE of Datça, Turkey",3.2,36.85,27.8,
2005-08-04 08:01:50.000,"21 km S of Sarigerme, Turkey",3.5,36.52,28.69,
2005-08-04 01:28:35.700,"2 km ESE of Ayval?k, Turkey",3.2,39.31,26.72,Balıkesir
2005-08-04 00:53:13.200,"3 km SSW of Ayval?k, Turkey",3.2,39.29,26.68,Balıkesir
2005-08-04 00:50:27.500,"5 km WSW of Ayval?k, Turkey",3.2,39.3,26.63,Balıkesir
2005-08-04 00:27:06.800,"3 km NNW of Ayval?k, Turkey",3.1,39.35,26.67,
2005-08-04 00:17:23.900,"9 km NNW of Pámfila, Greece",3.0,39.24,26.48,
2005-08-04 00:03:30.300,"9 km WNW of Gömeç, Turkey",3.2,39.43,26.74,
2005-08-03 23:52:59.000,"8 km SSE of Gömeç, Turkey",4.1,39.32,26.88,Balıkesir
2005-08-02 18:11:40.700,"61 km NNW of Karpathos, Greece",3.7,35.98,26.86,
2005-08-02 06:52:32.000,"13 km NNW of Palekastro, Greece",3.3,35.31,26.21,
2005-08-01 13:35:00.200,"25 km SW of Kéfalos, Greece",4.8,36.57,26.78,
2005-08-01 13:22:56.000,"31 km WSW of Karakeçili, Turkey",4.1,39.439,33.069,Ankara
2005-08-01 02:02:15.000,"32 km SW of Karakeçili, Turkey",4.0,39.426,33.073,Ankara
2005-08-01 00:45:06.000,"34 km SW of Karakeçili, Turkey",4.3,39.411,33.058,Ankara
2005-07-31 23:46:08.760,"29 km SW of Karakeçili, Turkey",3.8,39.376,33.175,Ankara
2005-07-31 23:41:36.260,"27 km WSW of Karakeçili, Turkey",4.5,39.465,33.111,Ankara
2005-07-31 23:24:00.200,"19 km ESE of Kos, Greece",3.5,36.84,27.5,
2005-07-31 17:51:06.900,"29 km SW of Karakeçili, Turkey",3.9,39.44,33.103,Ankara
2005-07-31 15:54:29.400,"35 km SW of Kalkan, Turkey",4.0,36.05,29.12,
2005-07-31 15:23:25.350,Central Turkey,4.1,39.443,33.128,Ankara
2005-07-31 15:18:20.500,"25 km SW of Karakeçili, Turkey",4.4,39.446,33.153,Ankara
2005-07-31 05:18:37.200,"2 km W of Palekastro, Greece",3.0,35.2,26.23,
2005-07-31 00:45:16.180,"26 km SW of Karakeçili, Turkey",4.5,39.403,33.191,Ankara
2005-07-30 21:45:00.000,"30 km SW of Karakeçili, Turkey",5.2,39.437,33.089,Ankara
2005-07-29 21:09:53.000,"2 km N of Arazap’, Armenia",3.1,40.06,44.15,
2005-07-29 20:25:36.900,"1 km SSW of Ula, Turkey",3.5,37.09,28.41,Muğla
2005-07-29 19:53:58.700,"6 km SSW of Ula, Turkey",3.6,37.05,28.38,Muğla
2005-07-26 23:04:05.500,"60 km WSW of Émponas, Greece",3.2,36.06,27.22,
2005-07-25 21:56:48.000,"13 km ENE of Saruhanl?, Turkey",3.4,38.764,27.721,Manisa
2005-07-25 13:15:28.000,"8 km W of Bozkurt, Turkey",3.8,37.834,29.512,Denizli
2005-07-24 11:36:10.460,"11 km E of Ceyhan, Turkey",4.1,37.007,35.94,Adana
2005-07-24 05:26:16.200,"42 km SW of Lárdos, Greece",3.3,35.8,27.71,
2005-07-21 03:12:35.000,"11 km SSW of Germencik, Turkey",3.4,37.774,27.574,Aydın
2005-07-20 09:00:42.600,"Dodecanese Islands, Greece",2.8,36.86,27.5,
2005-07-19 20:09:17.670,"24 km SE of Ba?çiftlik, Turkey",3.5,40.409,37.399,Tokat
2005-07-19 09:21:42.300,"29 km S of Mandráki, Greece",3.0,36.35,27.1,
2005-07-19 03:56:52.000,"8 km WNW of Gölmarmara, Turkey",3.5,38.754,27.829,Manisa
2005-07-18 04:02:52.700,"20 km SE of Palekastro, Greece",4.2,35.06,26.41,
2005-07-18 03:31:46.000,"12 km ENE of Ezine, Turkey",3.2,39.82,26.48,Çanakkale
2005-07-17 23:06:29.600,"6 km NNW of Gölmarmara, Turkey",3.2,38.77,27.88,Manisa
2005-07-17 11:06:39.400,"2 km N of Marathókampos, Greece",3.5,37.75,26.69,
