time,place,magnitude,latitude,longitude,depth_km
2022-12-30 10:31:31.130,"4 km SSW of Monte Grande, Puerto Rico",2.13,18.0526666666667,-67.1191666666667,19.76
2022-12-30 10:29:48.824,"26 km W of Nanwalek, Alaska",1.9,59.3303,-152.383,73.3
2022-12-30 10:25:07.430,"1 km SW of Guayanilla, Puerto Rico",1.95,18.0056666666667,-66.8015,14.19
2022-12-30 10:18:51.286,northern Alaska,1.4,68.4937,-148.3701,9.3
2022-12-30 10:15:02.340,"57 km N of Charlotte Amalie, U.S. Virgin Islands",3.07,18.8508333333333,-65.0306666666667,13.18
2022-12-30 10:14:56.478,"Kenai Peninsula, Alaska",1.6,59.974,-151.9569,75.8
2022-12-30 10:02:49.497,"74 km SSE of King Cove, Alaska",2.2,54.5065,-161.6765,15.8
2022-12-30 09:56:48.620,"41 km WNW of Tatitlek, Alaska",1.3,61.0163,-147.37,20.3
2022-12-30 09:45:15.250,"9km SSW of Idyllwild, CA",1.37,33.6653333,-116.7573333,12.6
2022-12-30 09:44:49.019,"82 km NNW of Karluk, Alaska",1.0,58.2194,-155.1083,0.1
2022-12-30 09:42:09.278,"65 km SSE of ‘Ohonua, Tonga",5.4,-21.8971,-174.7611,22.64
2022-12-30 09:36:49.860,"2 km SSW of P?hala, Hawaii",1.83000004,19.1863327026367,-155.489669799805,29.4400005340576
2022-12-30 09:35:26.054,"49 km NE of Kiana, Alaska",1.1,67.2516,-159.5324,19.2
2022-12-30 09:34:12.290,"3 km S of Pāhala, Hawaii",1.77,19.1711666666667,-155.480166666667,30.18
2022-12-30 09:30:51.383,"15 km NW of Chase, Alaska",1.3,62.5595,-150.2855,70.4
2022-12-30 09:09:51.286,"31 km SSW of Petersville, Alaska",1.5,62.2439,-151.0535,70.5
2022-12-30 09:00:38.156,"42 km E of Denali National Park, Alaska",1.3,63.4736,-150.88,1.7
2022-12-30 08:59:03.510,"13 km E of P?hala, Hawaii",1.91999996,19.1971664428711,-155.350662231445,32.1399993896484
2022-12-30 08:58:59.808,"66 km ESE of Sand Point, Alaska",2.1,55.1094,-159.5394,9.6
2022-12-30 08:55:00.330,"3 km SSW of P?hala, Hawaii",2.21000004,19.1768341064453,-155.488830566406,30.6800003051758
2022-12-30 08:54:46.680,"4 km NW of Volcano, Hawaii",1.47,19.4761666666667,-155.258,27.29
2022-12-30 08:54:36.583,"53 km ESE of Nikolski, Alaska",2.2,52.7292,-168.1409,62.1
2022-12-30 08:53:32.091,"31 km ENE of Salcha, Alaska",1.1,64.6789,-146.3631,13.7
2022-12-30 08:52:37.053,"42 km E of Chase, Alaska",1.1,62.4505,-149.2759,49.3
2022-12-30 08:51:23.803,"51 km NE of Kobuk, Alaska",1.5,67.2873,-156.2147,13.4
2022-12-30 08:47:58.864,"85 km S of False Pass, Alaska",2.3,54.0872,-163.5676,30.4
2022-12-30 08:41:18.845,"116 km NW of Yakutat, Alaska",1.2,60.2088,-141.3401,10.9
2022-12-30 08:38:22.134,"10 km WSW of Happy Valley, Alaska",1.5,59.917,-151.9108,57.7
2022-12-30 08:29:00.749,"45 km WNW of Nanwalek, Alaska",2.0,59.578,-152.5961,91.4
2022-12-30 08:25:15.730,"14km SSW of Searles Valley, CA",1.13,35.661,-117.4791667,5.87
2022-12-30 08:20:29.990,"7km WNW of Cobb, CA",1.08,38.8348351,-122.802002,1.2
2022-12-30 08:13:20.446,"72 km WSW of Monywa, Myanmar",4.2,21.917,94.4673,99.728
2022-12-30 08:11:10.828,"60 km E of Cantwell, Alaska",1.1,63.4883,-147.763,12.1
2022-12-30 08:09:09.064,Alaska Peninsula,2.6,55.097,-157.6129,25.8
2022-12-30 08:01:51.097,"9 km SW of Perryville, Alaska",2.5,55.8552,-159.2696,71.4
2022-12-30 07:55:10.738,"33 km WSW of Selawik, Alaska",2.3,66.4902,-160.6972,12.3
2022-12-30 07:51:41.700,"49 km NW of Beluga, Alaska",1.8,61.3915,-151.8485,94.0
2022-12-30 07:50:21.025,"46 km NW of Toyah, Texas",1.7,31.577,-104.174,7.4329
2022-12-30 07:33:07.294,"65 km WNW of Happy Valley, Alaska",2.0,60.0679,-152.889,110.4
2022-12-30 07:30:56.630,"10km ESE of Puebla, B.C., MX",2.02,32.5261667,-115.2585,25.22
2022-12-30 07:28:41.620,"63 km SE of Adak, Alaska",3.7,51.4146,-176.0902,35.0
2022-12-30 07:28:03.060,"10 km NE of P?hala, Hawaii",1.5,19.2785,-155.411833333333,30.68
2022-12-30 07:21:02.340,"9 km ENE of P?hala, Hawaii",2.15,19.2455005645752,-155.398330688477,30.1700000762939
2022-12-30 07:17:53.080,"10 km NE of P?hala, Hawaii",1.85000002,19.2783336639404,-155.417999267578,34.4900016784668
2022-12-30 07:17:21.200,"7km W of Holtville, CA",1.47,32.8066667,-115.4593333,10.63
2022-12-30 07:12:04.480,"17 km SSW of Nile, Washington",1.29,46.691,-121.0645,11.5
2022-12-30 07:11:00.326,"84 km NW of Karluk, Alaska",1.0,58.1624,-155.3433,3.7
2022-12-30 07:10:51.520,"17 km SW of Nile, Washington",2.42,46.69166666666667,-121.07116666666667,9.17
2022-12-30 07:08:19.758,"58 km WNW of Petersville, Alaska",1.1,62.7082,-151.808,7.3
2022-12-30 07:03:35.890,"9 km NE of P?hala, Hawaii",1.86000001,19.2644996643066,-155.416000366211,34.2000007629395
2022-12-30 07:00:15.091,"18 km W of Anchor Point, Alaska",2.3,59.7733,-152.1583,60.7
2022-12-30 06:55:06.600,"Island of Hawaii, Hawaii",1.91999996,19.1336669921875,-155.426498413086,31.2399997711182
2022-12-30 06:47:45.290,"272 km SW of Sibolga, Indonesia",4.6,-0.1964,97.2636,16.955
2022-12-30 06:47:29.073,"56 km S of Manley Hot Springs, Alaska",1.0,64.4999,-150.5107,5.1
2022-12-30 06:42:03.040,"8km NW of The Geysers, CA",1.2,38.8315,-122.8165,1.88
2022-12-30 06:41:06.852,"85 km NNW of Karluk, Alaska",1.0,58.245,-155.1295,1.7
2022-12-30 06:40:00.841,"40 km SW of Skwentna, Alaska",1.6,61.7039,-151.8707,94.2
2022-12-30 06:27:34.018,"189 km W of Severo-Kuril’sk, Russia",4.1,50.5818,153.4522,220.634
2022-12-30 06:23:43.859,"39 km N of Valdez, Alaska",1.5,61.4818,-146.3725,20.1
2022-12-30 06:22:47.440,"13km NNW of Borrego Springs, CA",1.68,33.3713333,-116.4123333,10.72
2022-12-30 06:21:04.449,"51 km SE of Adak, Alaska",2.1,51.4993,-176.2004,29.5
2022-12-30 06:15:31.640,"12 km ESE of Pāhala, Hawaii",2.04,19.1541666666667,-155.369166666667,29.05
2022-12-30 06:13:21.342,Southern Alaska,2.3,61.5764,-149.5701,26.7
2022-12-30 06:10:23.444,"Unimak Island region, Alaska",2.5,53.9955,-164.2715,35.0
2022-12-30 06:08:52.569,"40 km WSW of Nikolski, Alaska",2.0,52.8595,-169.45,2.2
2022-12-30 06:04:31.525,Mid-Indian Ridge,4.8,-34.0651,77.7691,10.0
2022-12-30 06:04:03.860,"3km NNW of The Geysers, CA",1.1,38.8005,-122.7743333,0.82
2022-12-30 06:02:03.764,"22 km E of Ninilchik, Alaska",1.6,60.0378,-151.2634,48.9
2022-12-30 06:01:26.944,Southern Alaska,1.2,61.4432,-146.6173,22.6
2022-12-30 05:59:22.110,"24 km W of Kotzebue, Alaska",1.7,66.911,-163.1577,15.7
2022-12-30 05:52:36.614,"22 km WNW of Tyonek, Alaska",1.5,61.1291,-151.5352,77.3
2022-12-30 05:50:43.151,Alaska Peninsula,1.7,58.2618,-155.1355,2.5
2022-12-30 05:37:49.450,"11 km ENE of P?hala, Hawaii",2.20000005,19.2388324737549,-155.371337890625,32.25
2022-12-30 05:35:21.278,"65 km N of Petersville, Alaska",1.6,63.0756,-150.9342,114.5
2022-12-30 05:34:31.600,"8km NW of The Geysers, CA",1.01,38.8289986,-122.8146667,2.15
2022-12-30 05:34:07.738,"61 km WNW of Ninilchik, Alaska",1.9,60.2114,-152.7307,109.5
2022-12-30 05:30:48.876,"85 km SSE of False Pass, Alaska",1.9,54.1076,-163.0812,13.2
2022-12-30 05:27:31.089,"33 km WNW of Valdez, Alaska",1.1,61.1995,-146.9453,0.0
2022-12-30 05:20:56.900,"11 km SE of P?hala, Hawaii",2.37,19.1424999237061,-155.391159057617,32.4000015258789
2022-12-30 05:20:37.520,"Island of Hawaii, Hawaii",1.81,19.4050006866455,-155.3125,3.24000000953674
2022-12-30 05:19:44.350,"81 km SE of Padangsidempuan, Indonesia",4.2,0.8108,99.7314,152.994
2022-12-30 05:19:18.616,"282 km W of Puerto Chacabuco, Chile",5.3,-45.8405,-76.402,12.929
2022-12-30 05:14:51.918,"37 km SW of Nanwalek, Alaska",1.9,59.1034,-152.3627,68.7
2022-12-30 05:07:37.153,"38 km W of Nanwalek, Alaska",1.8,59.3326,-152.5911,72.1
2022-12-30 04:57:20.274,"92 km NE of Nanortalik, Greenland",4.6,60.6937,-43.9886,10.0
2022-12-30 04:43:12.733,"7 km ESE of Susitna North, Alaska",1.9,62.1257,-149.7317,45.8
2022-12-30 04:39:03.130,"9 km ENE of P?hala, Hawaii",1.75,19.2476673126221,-155.39616394043,30.6299991607666
2022-12-30 04:37:22.292,Central Alaska,1.8,63.0848,-151.0086,120.3
2022-12-30 04:33:52.652,"southwest of Sumatra, Indonesia",5.0,-7.0561,102.806,10.0
2022-12-30 04:24:38.470,"45 km NW of Toyah, Texas",1.7,31.612,-104.116,7.2278
2022-12-30 04:22:11.327,"50 km SSE of Kaktovik, Alaska",1.4,69.698,-143.2096,20.0
2022-12-30 04:16:55.929,"272 km SW of Sibolga, Indonesia",5.0,-0.2207,97.3016,10.0
2022-12-30 03:56:16.210,Puerto Rico region,2.19,18.0008333333333,-66.8233333333333,15.7
2022-12-30 03:54:19.350,"7km NNE of Hydesville, CA",2.27,40.6048333,-124.0726667,17.03
2022-12-30 03:53:25.133,"64 km WSW of Pangkalan Brandan, Indonesia",4.7,3.7425,97.7725,10.0
2022-12-30 03:48:49.260,"6 km WSW of Guánica, Puerto Rico",2.47,17.9418333333333,-66.9585,9.77
2022-12-30 03:42:27.910,"62 km S of Shungnak, Alaska",1.0,66.3284,-157.272,11.1
2022-12-30 03:12:03.185,"9 km ENE of Silver Springs, Alaska",1.2,62.0469,-145.1618,10.1
2022-12-30 03:08:10.973,"20 km SW of Susitna, Alaska",1.4,61.3964,-150.7334,56.5
2022-12-30 03:03:48.708,"59 km WNW of Petersville, Alaska",1.1,62.7274,-151.8133,5.4
2022-12-30 02:51:25.550,"6km NNW of Cabazon, CA",1.65,33.9603333,-116.8173333,11.21
2022-12-30 02:32:19.280,"0 km NNE of Indios, Puerto Rico",2.34,17.998,-66.8185,16.89
2022-12-30 02:31:06.390,"10km SSE of Kettleman City, CA",2.23,35.9265,-119.9108333,3.66
2022-12-30 02:16:50.960,"14 km ESE of P?hala, Hawaii",1.79999995,19.1388339996338,-155.362670898438,26.8600006103516
2022-12-30 02:15:39.984,"65 km SSW of Whites City, New Mexico",2.1,31.60593239,-104.5443728,7.802587891
2022-12-30 02:14:23.957,"12 km SE of Chenega, Alaska",1.7,59.9886,-147.859,25.8
2022-12-30 02:12:28.739,"27 km ENE of Yakutat, Alaska",1.6,59.6777,-139.3233,15.5
2022-12-30 02:07:40.530,"9 km NE of P?hala, Hawaii",1.88,19.2638339996338,-155.415664672852,33.8899993896484
2022-12-30 02:07:26.019,"63 km NNE of White Mountain, Alaska",1.3,65.1901,-162.7786,3.5
2022-12-30 02:07:05.950,"22km SSE of San Pedro, CA",1.75,33.554,-118.2005,10.04
2022-12-30 02:05:12.109,"46 km NNW of Petersville, Alaska",1.6,62.8744,-151.1477,109.1
2022-12-30 02:01:16.615,"61 km W of Cantwell, Alaska",1.6,63.4841,-150.1687,122.3
2022-12-30 01:49:19.109,"31 km SSE of Copiapó, Chile",4.4,-27.626,-70.1895,92.0
2022-12-30 01:47:42.220,"9km SW of Ferndale, CA",2.29,40.5185,-124.3323333,18.82
2022-12-30 01:47:20.744,"19 km W of Susitna, Alaska",1.4,61.561,-150.8848,63.9
2022-12-30 01:45:16.195,"11 km W of Ashk?sham, Afghanistan",4.2,36.6977,71.4086,181.299
2022-12-30 01:40:42.080,"3 km WSW of Fuig, Puerto Rico",2.1,17.9776666666667,-66.9506666666667,6.59
2022-12-30 01:34:24.040,"8km NNE of Walker, CA",2.39,38.584,-119.4493333,5.73
2022-12-30 01:19:39.630,"59 km NNE of Cruz Bay, U.S. Virgin Islands",3.77,18.8496,-64.6375,11.0
2022-12-30 01:04:51.220,"6 km SW of Knik, Alaska",1.3,61.4175,-149.8293,15.6
2022-12-30 01:04:28.675,"76 km E of Chignik, Alaska",2.1,56.4069,-157.179,20.3
2022-12-30 01:00:45.102,"180 km ENE of Kodiak, Alaska",2.4,58.2298,-149.4586,25.5
2022-12-30 00:55:44.521,South Sandwich Islands region,4.6,-60.0,-26.645,35.0
2022-12-30 00:54:50.144,"72 km W of Salamatof, Alaska",1.9,60.7239,-152.6191,113.8
2022-12-30 00:40:59.356,"18 km E of Ferry, Alaska",1.3,64.0083,-148.7465,0.0
2022-12-30 00:38:12.770,"4 km N of Susitna, Alaska",1.2,61.5803,-150.5003,18.4
2022-12-30 00:28:17.650,"12km NNE of Ojai, CA",1.38,34.5453333,-119.1841667,-0.47
2022-12-30 00:26:39.726,"19 km SE of Kasilof, Alaska",1.5,60.2421,-150.9885,53.9
2022-12-30 00:24:55.210,"15 km NNE of Hawaiian Ocean View, Hawaii",2.27,19.1875,-155.6935,7.02
2022-12-30 00:24:34.830,"15 km NNW of Wai‘?hinu, Hawaii",1.93,19.1905,-155.690333333333,-1.15
2022-12-30 00:22:02.464,"92 km WNW of Karluk, Alaska",1.1,57.9469,-155.8412,9.0
2022-12-30 00:20:51.270,"17km SE of Lone Pine, CA",1.94,36.4576667,-117.9613333,8.64
2022-12-30 00:17:18.372,"61 km SW of Harding-Birch Lakes, Alaska",3.0,63.9644,-147.4612,10.5
2022-12-30 00:15:47.020,"2km NNE of The Geysers, CA",1.02,38.7893333,-122.747,1.8
2022-12-30 00:13:08.166,"42 km N of Larsen Bay, Alaska",1.9,57.917,-154.0896,11.9
2022-12-30 00:11:12.020,"9km SSW of Idyllwild, CA",1.39,33.664,-116.7586667,14.06
2022-12-30 00:03:17.660,"44 km S of Kokhanok, Alaska",1.4,59.0479,-154.6684,25.7
2022-12-30 00:00:44.230,"10km WNW of The Geysers, CA",1.17,38.8246651,-122.8551636,2.19
2022-12-29 23:58:59.232,South Sandwich Islands region,4.6,-57.007,-24.9666,10.0
2022-12-29 23:48:09.100,"10km NW of The Geysers, CA",1.03,38.8411674,-122.8404999,1.79
2022-12-29 23:47:04.261,"50 km N of Yakutat, Alaska",1.8,59.9959,-139.5585,0.0
2022-12-29 23:43:43.100,"55 km S of Whites City, New Mexico",2.0,31.67259667,-104.3763128,6.594311523
2022-12-29 23:26:48.519,"60 km ENE of Pedro Bay, Alaska",1.9,59.9519,-153.0841,115.2
2022-12-29 23:26:47.453,"271 km SW of Sibolga, Indonesia",5.3,-0.2127,97.3082,10.0
2022-12-29 23:24:03.581,western Texas,2.2,31.67256937,-104.3806191,7.005639647999999
2022-12-29 23:05:46.260,"12 km ESE of P?hala, Hawaii",1.97000003,19.1548328399658,-155.367492675781,28.7700004577637
2022-12-29 23:03:35.160,"20km ESE of Yosemite Valley, CA",2.61,37.6516667,-119.3848333,7.88
2022-12-29 22:59:38.270,"21km SSW of Ludlow, CA",1.47,34.549,-116.2628333,1.48
2022-12-29 22:59:38.260,"1km NNW of The Geysers, CA",1.0,38.7885017,-122.7613297,1.81
2022-12-29 22:59:06.764,"6 km SW of Knik, Alaska",1.3,61.4161,-149.8193,22.0
2022-12-29 22:48:13.804,"138 km NNW of Dededo Village, Guam",4.3,14.6756,144.3595,10.981
2022-12-29 22:42:58.167,"1 km NNE of Susitna, Alaska",1.7,61.5572,-150.4985,45.4
2022-12-29 22:38:30.849,"21 km ESE of Susitna North, Alaska",2.5,62.0817,-149.4858,43.8
2022-12-29 22:26:58.106,South Sandwich Islands region,4.1,-57.5007,-27.2481,150.726
2022-12-29 22:21:00.850,"13 km ESE of P?hala, Hawaii",2.29,19.138334274292,-155.365493774414,28.7299995422363
2022-12-29 22:18:53.450,"5 km ESE of Marston, Missouri",1.25,36.5066666666667,-89.5526666666667,5.55
2022-12-29 22:18:27.265,"43 km N of Petersville, Alaska",1.6,62.8869,-150.7176,85.1
2022-12-29 22:12:33.990,Mona Passage,4.11,18.4691,-68.729,121.0
2022-12-29 22:10:44.410,"9 km ENE of P?hala, Hawaii",1.99000001,19.2308330535889,-155.393173217773,32.3400001525879
2022-12-29 22:02:05.685,"11 km ENE of Fox, Alaska",1.4,64.9991,-147.3837,0.0
2022-12-29 21:58:23.502,Central Alaska,1.0,62.0078,-149.3577,17.0
2022-12-29 21:49:55.140,"10km SSW of San Lucas, CA",1.46,36.0443333,-121.0525,9.96
2022-12-29 21:49:22.305,"63 km NNE of Petersville, Alaska",1.4,63.0326,-150.3458,87.3
2022-12-29 21:44:43.726,Central Alaska,1.3,62.9563,-148.7058,70.1
2022-12-29 21:33:46.768,"8 km E of Nellis Air Force Base, Nevada",1.7,36.2399,-114.9587,0.0
2022-12-29 21:28:26.523,Central Alaska,1.5,63.1884,-150.8522,123.3
2022-12-29 21:21:57.469,"42 km W of Port Lions, Alaska",2.1,57.8868,-153.6057,64.8
2022-12-29 21:12:44.670,"12 km SE of Esperanza, Puerto Rico",2.51,18.0156666666667,-65.3868333333333,18.66
2022-12-29 21:11:57.286,"54 km SSE of Koróni, Greece",4.1,36.3238,22.1285,10.0
2022-12-29 21:01:49.763,"58 km SW of Cantwell, Alaska",1.2,62.9865,-149.6752,80.8
2022-12-29 20:45:42.596,"50 km E of Denali National Park, Alaska",1.1,63.5326,-150.7084,13.7
2022-12-29 20:44:12.278,"39 km N of Valdez, Alaska",1.3,61.4757,-146.4742,34.3
2022-12-29 20:30:24.927,"86 km W of False Pass, Alaska",2.6,54.8878,-164.7573,135.427
2022-12-29 20:28:10.875,"22 km ENE of Denali Park, Alaska",1.2,63.7743,-148.4768,86.4
2022-12-29 20:21:40.890,"6km ESE of Vincent, CA",1.14,34.4803333,-118.05,13.71
2022-12-29 20:16:08.230,"1 km SW of Spring Garden, California",1.5,39.8873,-120.7968,16.0
2022-12-29 20:01:20.210,"9 km ENE of P?hala, Hawaii",2.03999996,19.2386665344238,-155.393493652344,30.6000003814697
2022-12-29 19:48:02.882,"Kenai Peninsula, Alaska",1.5,60.8009,-150.7378,45.5
2022-12-29 19:44:26.924,"7 km W of Susitna, Alaska",1.4,61.5328,-150.6508,56.4
2022-12-29 19:42:59.695,"94 km SW of Unalaska, Alaska",1.8,53.2329,-167.4706,39.5
2022-12-29 19:39:14.920,"61 km WNW of Petersville, Alaska",1.0,62.7282,-151.8468,8.9
2022-12-29 19:33:19.513,"125 km SSE of Sand Point, Alaska",2.4,54.3259,-159.6423,35.0
2022-12-29 19:25:26.640,"279 km SW of Adak, Alaska",3.9,50.0676,-179.3937,10.0
2022-12-29 19:19:55.034,"77 km NNE of Yakutat, Alaska",1.3,60.1817,-139.1436,17.7
2022-12-29 19:06:54.906,"25 km WSW of Selawik, Alaska",1.6,66.5264,-160.5551,17.2
2022-12-29 18:59:47.987,"79 km WNW of Petersville, Alaska",1.4,62.7351,-152.2294,6.3
2022-12-29 18:57:31.340,"12km SE of Bodfish, CA",1.35,35.5148333,-118.3953333,6.06
2022-12-29 18:45:10.080,"30 km W of Dutch Harbor, Alaska",1.25,53.887,-167.002333333333,9.62
2022-12-29 18:34:38.330,"3 km WSW of Fuig, Puerto Rico",2.82,17.9801666666667,-66.9448333333333,9.73
2022-12-29 18:32:30.710,"15km SSW of Searles Valley, CA",1.23,35.6438333,-117.4576667,5.9
2022-12-29 18:27:06.059,"54 km ENE of Whittier, Alaska",1.2,60.9209,-147.7253,10.0
2022-12-29 18:18:32.432,"65 km SSW of San José de Jáchal, Argentina",4.4,-30.7743,-69.0394,118.128
2022-12-29 18:14:24.570,"16km WSW of Toms Place, CA",1.1,37.5218333,-118.8503333,6.94
2022-12-29 18:13:14.570,"23km ESE of Anza, CA",1.0,33.487,-116.4415,13.98
2022-12-29 17:53:49.060,"12km SE of Bodfish, CA",1.36,35.52,-118.3941667,6.12
2022-12-29 17:50:46.140,"12 km SE of P?hala, Hawaii",2.38,19.1215000152588,-155.395172119141,31.0699996948242
2022-12-29 17:45:43.540,"9km NE of Coso Junction, CA",1.14,36.0955,-117.8673333,4.5
2022-12-29 17:39:33.980,"4km E of Westmorland, CA",1.8,33.0331667,-115.5738333,10.85
2022-12-29 17:35:57.472,"73 km SE of Pedro Bay, Alaska",1.9,59.2603,-153.3202,81.2
2022-12-29 17:29:22.698,"31 km SE of Mina, Nevada",1.4,38.1787,-117.8767,8.3
2022-12-29 17:28:40.720,"4km ESE of Westmorland, CA",1.41,33.028,-115.577,9.06
2022-12-29 17:24:58.604,"47 km W of Tatitlek, Alaska",1.4,60.8176,-147.538,15.0
2022-12-29 17:17:29.200,"6km N of Hydesville, CA",2.54,40.5995,-124.0883333,17.5
2022-12-29 17:12:28.700,"27 km ESE of Port Heiden, Alaska",1.07,56.8775,-158.1905,0.67
2022-12-29 16:52:35.854,"104 km WNW of Tobelo, Indonesia",4.9,2.0797,127.1383,104.677
2022-12-29 16:51:34.385,Vanuatu,4.6,-18.8754,169.2904,245.491
2022-12-29 16:51:07.374,"14 km NW of Ninilchik, Alaska",1.7,60.1595,-151.8178,71.4
2022-12-29 16:49:15.610,"4 km S of P?hala, Hawaii",2.28999996,19.1613330841064,-155.477172851562,34.3600006103516
2022-12-29 16:41:03.500,Oklahoma,1.43,34.39516667,-96.8375,0.0
2022-12-29 16:34:03.369,"83 km SW of Kivalina, Alaska",1.9,67.2286,-165.9881,22.3
2022-12-29 16:31:11.870,Puerto Rico region,1.94,17.983,-66.9703333333333,6.61
2022-12-29 16:29:32.989,"144 km SE of Akutan, Alaska",2.6,53.2558,-164.1594,35.0
2022-12-29 16:24:52.270,"3km W of Cobb, CA",1.33,38.8206667,-122.7613333,1.9
2022-12-29 16:20:16.211,"47 km WSW of Cantwell, Alaska",1.5,63.1822,-149.7741,3.9
2022-12-29 16:20:01.760,"17km SSW of Maricopa, CA",1.15,34.9256667,-119.5008333,8.1
2022-12-29 16:16:45.340,"6km S of Armona, CA",2.47,36.2561667,-119.7006667,23.43
2022-12-29 16:16:36.970,"8km NE of San Martin, CA",1.34,37.1431667,-121.5593333,3.33
2022-12-29 16:06:14.300,"4km S of Ferndale, CA",2.27,40.5451667,-124.268,25.47
2022-12-29 16:02:04.296,"34 km SW of Anchor Point, Alaska",2.5,59.6021,-152.3368,57.8
2022-12-29 15:58:02.340,"10 km ENE of P?hala, Hawaii",2.55,19.25,-155.3925,32.59
2022-12-29 15:57:04.230,"20 km SE of Pondaguitan, Philippines",4.6,6.2459,126.3208,126.906
2022-12-29 15:51:50.895,"34 km W of Salamatof, Alaska",1.6,60.5579,-151.9309,75.1
2022-12-29 15:48:40.350,"21km SSW of Ludlow, CA",2.14,34.5516667,-116.2651667,0.32
2022-12-29 15:27:54.510,"10km WNW of The Geysers, CA",1.03,38.8255005,-122.8516693,1.87
2022-12-29 15:26:32.370,"Island of Hawaii, Hawaii",1.99000001,19.1371669769287,-155.390502929688,30.1700000762939
2022-12-29 15:19:56.963,"38 km WSW of Stevens Village, Alaska",1.3,65.8515,-149.843,12.8
2022-12-29 15:18:43.690,"2km NNW of The Geysers, CA",1.06,38.7906685,-122.7606659,1.3
2022-12-29 15:11:01.515,"55 km WSW of Cittadella del Capo, Italy",4.5,39.4176,15.2556,19.036
2022-12-29 15:09:53.531,western Texas,2.4,31.63446726,-103.9928574,4.897583008
2022-12-29 15:02:24.570,"10km NW of The Geysers, CA",1.91,38.84,-122.8366667,1.03
2022-12-29 14:59:44.040,Central Alaska,1.4,63.3184,-151.9185,7.3
2022-12-29 14:53:11.028,"60 km WNW of Petersville, Alaska",1.5,62.7163,-151.8509,8.2
2022-12-29 14:52:22.780,"4km ESE of Loma Linda, CA",1.19,34.0276667,-117.2213333,15.52
2022-12-29 14:50:07.470,"51 km ENE of Fort Bidwell, California",1.4,41.9677,-119.5434,0.0
2022-12-29 14:49:25.640,"9 km NW of Helper, Utah",1.41,39.751,-110.9163333,1.84
2022-12-29 14:49:17.506,"22 km SW of Skwentna, Alaska",1.4,61.8389,-151.6879,81.1
2022-12-29 14:35:53.950,"9 km ENE of P?hala, Hawaii",1.70000005,19.2316665649414,-155.393661499023,31.7999992370605
2022-12-29 14:34:03.647,"84 km WNW of Yakutat, Alaska",1.4,59.9336,-141.0217,8.6
2022-12-29 14:28:45.940,"145 km SSE of King Cove, Alaska",3.0,53.9026,-161.2893,10.0
2022-12-29 14:21:57.440,"3km ENE of Dollar Point, CA",1.79,39.2008333,-120.0676667,5.13
2022-12-29 14:20:40.020,"5 km SSW of P?hala, Hawaii",2.13000011,19.156665802002,-155.494995117188,30.5499992370605
2022-12-29 14:13:52.330,"2 km WNW of Indios, Puerto Rico",1.98,18.0033333333333,-66.8448333333333,13.37
2022-12-29 14:06:47.550,"54 km WNW of Beluga, Alaska",1.7,61.4115,-151.9206,87.6
2022-12-29 13:59:49.900,"4 km WSW of Fuig, Puerto Rico",1.78,17.9721666666667,-66.952,7.68
2022-12-29 13:55:59.018,"24 km NNE of Cimarron, New Mexico",1.3,36.7171,-104.8162,5.0
2022-12-29 13:51:52.900,"9km S of Lucerne Valley, CA",1.26,34.3638333,-116.9798333,1.21
2022-12-29 13:39:51.314,"60 km NNE of Petersville, Alaska",1.2,63.0174,-150.4429,99.0
2022-12-29 13:35:53.704,"89 km NNW of Ambon, Indonesia",4.5,-3.0102,127.7636,49.136
2022-12-29 13:35:51.759,"11 km E of Kingfisher, Oklahoma",1.44,35.86166667,-97.80866667,6.06
2022-12-29 13:35:30.835,"4 km NW of Fox River, Alaska",1.5,59.8832,-151.0216,53.6
2022-12-29 13:31:38.800,"15km NW of Parkfield, CA",1.05,35.9935,-120.5513333,3.66
2022-12-29 13:17:21.766,"33 km N of Fishhook, Alaska",1.1,62.0413,-149.2573,9.5
2022-12-29 13:16:48.520,"8km NW of The Geysers, CA",1.03,38.8349991,-122.8188324,2.1
2022-12-29 13:15:46.640,"8 km ENE of P?hala, Hawaii",1.75999999,19.2356662750244,-155.408828735352,33.1500015258789
2022-12-29 13:14:58.494,"29 km SE of Denali National Park, Alaska",1.1,63.3624,-151.2804,5.4
2022-12-29 13:13:36.794,"14 km S of Pondaguitan, Philippines",5.2,6.2316,126.1831,140.887
2022-12-29 13:06:42.727,"50 km SSW of Covenant Life, Alaska",1.8,59.0141,-136.4197,11.0
2022-12-29 13:04:41.741,"44 km E of Denali National Park, Alaska",1.3,63.5315,-150.8346,9.0
2022-12-29 13:01:34.230,"6 km WSW of Fuig, Puerto Rico",2.08,17.9566666666667,-66.9726666666667,10.5
2022-12-29 13:00:07.560,"3km SSW of Cobb, CA",1.11,38.7994995,-122.7318344,0.86
2022-12-29 12:52:25.143,"58 km SSW of Whites City, New Mexico",2.1,31.66684221,-104.5425935,5.874487305
2022-12-29 12:52:13.548,"44 km ENE of Susitna North, Alaska",1.1,62.3646,-149.1228,6.0
2022-12-29 12:49:18.430,"18km ESE of Julian, CA",1.2,33.0175,-116.4213333,6.58
2022-12-29 12:46:38.090,"12 km SE of P?hala, Hawaii",1.97000003,19.1168327331543,-155.39533996582,28.9500007629395
2022-12-29 12:40:10.337,"6 km SW of Karluk, Alaska",1.9,57.531,-154.528,46.7
